#Study\Threshold 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2.0 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.0 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.0 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.0 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.0 6.1 6.2 6.3 6.4 6.5 6.6 6.7 6.8 6.9 7.0 7.1 7.2 7.3 7.4 7.5 7.6 7.7 7.8 7.9 8.0 8.1 8.2 8.3 8.4 8.5 8.6 8.7 8.8 8.9 9.0 9.1 9.2 9.3 9.4 9.5 9.6 9.7 9.8 9.9 10.0 10.1 10.2 10.3 10.4 10.5 10.6 10.7 10.8 10.9 11.0 11.1 11.2 11.3 11.4 11.5 11.6 11.7 11.8 11.9 12.0 12.1 12.2 12.3 12.4 12.5 12.6 12.7 12.8 12.9 13.0 13.1 13.2 13.3 13.4 13.5 13.6 13.7 13.8 13.9 14.0 14.1 14.2 14.3 14.4 14.5 14.6 14.7 14.8 14.9 15.0 15.1 15.2 15.3 15.4 15.5 15.6 15.7 15.8 15.9 16.0 16.1 16.2 16.3 16.4 16.5 16.6 16.7 16.8 16.9 17.0 17.1 17.2 17.3 17.4 17.5 17.6 17.7 17.8 17.9 18.0 18.1 18.2 18.3 18.4 18.5 18.6 18.7 18.8 18.9 19.0 19.1 19.2 19.3 19.4 19.5 19.6 19.7 19.8 19.9 20.0 20.1 20.2 20.3 20.4 20.5 20.6 20.7 20.8 20.9 21.0 21.1 21.2 21.3 21.4 21.5 21.6 21.7 21.8 21.9 22.0 22.1 22.2 22.3 22.4 22.5 22.6 22.7 22.8 22.9 23.0 23.1 23.2 23.3 23.4 23.5 23.6 23.7 23.8 23.9 24.0 24.1 24.2 24.3 24.4 24.5 24.6 24.7 24.8 24.9 25.0 25.1 25.2 25.3 25.4 25.5 25.6 25.7 25.8 25.9 26.0 26.1 26.2 26.3 26.4 26.5 26.6 26.7 26.8 26.9 27.0 27.1 27.2 27.3 27.4 27.5 27.6 27.7 27.8 27.9 28.0 28.1 28.2 28.3 28.4 28.5 28.6 28.7 28.8 28.9 29.0 29.1 29.2 29.3 29.4 29.5 29.6 29.7 29.8 29.9 30.0 30.1 30.2 30.3 30.4 30.5 30.6 30.7 30.8 30.9 31.0 31.1 31.2 31.3 31.4 31.5 31.6 31.7 31.8 31.9 32.0 32.1 32.2 32.3 32.4 32.5 32.6 32.7 32.8 32.9 33.0
2	0.9999999973 0.7794611342 0.6876640497 0.6189762512 0.5629047996 0.5152576063 0.4738079687 0.4371929299 0.4045012795 0.3750782719 0.3484267609 0.3241680507 0.3020010486 0.2816708635 0.2629797330 0.2457523505 0.2298404321 0.2151140052 0.2014660161 0.1887961087 0.1770219879 0.1660655820 0.1558615879 0.1463465633 0.1374687691 0.1291800634 0.1214348936 0.1141899901 0.1074122596 0.1010667666 0.0951231654 0.0895517420 0.0843271583 0.0794262471 0.0748282976 0.0705099876 0.0664565363 0.0626464832 0.0590654952 0.0557005062 0.0525356066 0.0495592721 0.0467588969 0.0441224966 0.0416401758 0.0393036187 0.0371031088 0.0350306850 0.0330786114 0.0312387547 0.0295047679 0.0278701526 0.0263281200 0.0248743883 0.0235029591 0.0222105785 0.0209905183 0.0198397176 0.0187537946 0.0177284393 0.0167608696 0.0158471070 0.0149847775 0.0141702989 0.0134012149 0.0126743196 0.0119879771 0.0113392996 0.0107266118 0.0101477164 0.0096006165 0.0090839825 0.0085952993 0.0081335420 0.0076968031 0.0072844413 0.0068941411 0.0065248743 0.0061760347 0.0058459537 0.0055339955 0.0052387997 0.0049599825 0.0046958404 0.0044461245 0.0042097577 0.0039862782 0.0037747841 0.0035745979 0.0033853421 0.0032062153 0.0030366577 0.0028762062 0.0027242540 0.0025804090 0.0024443780 0.0023154280 0.0021934503 0.0020778679 0.0019685916 0.0018650155 0.0017671605 0.0016743073 0.0015863610 0.0015031537 0.0014244348 0.0013499516 0.0012792701 0.0012125171 0.0011489956 0.0010890816 0.0010320568 0.0009782315 0.0009271528 0.0008787943 0.0008329873 0.0007895405 0.0007483274 0.0007094651 0.0006725499 0.0006375201 0.0006043583 0.0005729697 0.0005431409 0.0005149864 0.0004882234 0.0004628785 0.0004388764 0.0004161080 0.0003945285 0.0003740573 0.0003546812 0.0003363293 0.0003189975 0.0003024613 0.0002868267 0.0002720905 0.0002580657 0.0002447323 0.0002320374 0.0002200850 0.0002087578 0.0001979829 0.0001877728 0.0001780962 0.0001689266 0.0001602549 0.0001519991 0.0001441564 0.0001367176 0.0001296741 0.0001229729 0.0001166300 0.0001106322 0.0001049568 0.0000995737 0.0000944527 0.0000896004 0.0000849998 0.0000806601 0.0000765263 0.0000726201 0.0000689114 0.0000653719 0.0000620026 0.0000588248 0.0000557925 0.0000529531 0.0000502409 0.0000476835 0.0000452297 0.0000429233 0.0000407264 0.0000386420 0.0000366909 0.0000348145 0.0000330207 0.0000313500 0.0000297534 0.0000282289 0.0000267820 0.0000254217 0.0000241174 0.0000228879 0.0000217350 0.0000206318 0.0000195997 0.0000186079 0.0000176472 0.0000167510 0.0000159023 0.0000151024 0.0000143285 0.0000135990 0.0000128939 0.0000122408 0.0000116303 0.0000110426 0.0000104803 0.0000099509 0.0000094477 0.0000089720 0.0000085275 0.0000081023 0.0000076972 0.0000073036 0.0000069225 0.0000065756 0.0000062360 0.0000059292 0.0000056281 0.0000053374 0.0000050663 0.0000048101 0.0000045656 0.0000043325 0.0000041088 0.0000039046 0.0000037102 0.0000035175 0.0000033434 0.0000031768 0.0000030123 0.0000028643 0.0000027140 0.0000025747 0.0000024495 0.0000023203 0.0000021997 0.0000020815 0.0000019780 0.0000018783 0.0000017856 0.0000016972 0.0000016090 0.0000015315 0.0000014557 0.0000013777 0.0000013087 0.0000012424 0.0000011818 0.0000011181 0.0000010598 0.0000010072 0.0000009537 0.0000009036 0.0000008562 0.0000008113 0.0000007697 0.0000007335 0.0000006978 0.0000006642 0.0000006310 0.0000005956 0.0000005664 0.0000005350 0.0000005081 0.0000004816 0.0000004563 0.0000004330 0.0000004141 0.0000003929 0.0000003731 0.0000003543 0.0000003360 0.0000003190 0.0000003032 0.0000002890 0.0000002753 0.0000002610 0.0000002475 0.0000002344 0.0000002230 0.0000002102 0.0000001991 0.0000001883 0.0000001793 0.0000001710 0.0000001634 0.0000001536 0.0000001464 0.0000001373 0.0000001302 0.0000001232 0.0000001162 0.0000001089 0.0000001034 0.0000000988 0.0000000943 0.0000000896 0.0000000847 0.0000000799 0.0000000747 0.0000000718 0.0000000683 0.0000000648 0.0000000620 0.0000000598 0.0000000572 0.0000000548 0.0000000519 0.0000000499 0.0000000483 0.0000000461 0.0000000439 0.0000000419 0.0000000402 0.0000000380 0.0000000368 0.0000000350 0.0000000343 0.0000000326 0.0000000314 0.0000000297 0.0000000283 0.0000000267 0.0000000261 0.0000000246 0.0000000239 0.0000000228 0.0000000214 0.0000000207 0.0000000201 0.0000000190 0.0000000183 0.0000000174 0.0000000168 0.0000000159 0.0000000152 0.0000000143 0.0000000130 
3	0.9999999944 0.7919015946 0.7028973271 0.6355195263 0.5800548683 0.5326012537 0.4910920011 0.4542472865 0.4212094099 0.3913603842 0.3642304014 0.3394631164 0.3167647736 0.2958974129 0.2766604550 0.2588916592 0.2424420872 0.2271883696 0.2130247893 0.1998537805 0.1875936684 0.1761667016 0.1655084018 0.1555567263 0.1462578407 0.1375623137 0.1294256631 0.1218071349 0.1146705023 0.1079797476 0.1017062551 0.0958220112 0.0902978744 0.0851108997 0.0802364492 0.0756574296 0.0713533212 0.0673050400 0.0634967662 0.0599136650 0.0565436057 0.0533703410 0.0503822986 0.0475672611 0.0449164216 0.0424185709 0.0400638203 0.0378438680 0.0357516122 0.0337793417 0.0319183576 0.0301630650 0.0285075182 0.0269455878 0.0254722567 0.0240805231 0.0227669408 0.0215269969 0.0203565235 0.0192514564 0.0182070012 0.0172210565 0.0162900867 0.0154102272 0.0145784688 0.0137928820 0.0130501642 0.0123487445 0.0116852188 0.0110582640 0.0104655725 0.0099049703 0.0093749029 0.0088740846 0.0084004038 0.0079523377 0.0075289813 0.0071280384 0.0067491076 0.0063903887 0.0060510225 0.0057299791 0.0054259869 0.0051384436 0.0048663924 0.0046088423 0.0043652973 0.0041348996 0.0039163325 0.0037098154 0.0035144404 0.0033296291 0.0031545590 0.0029886717 0.0028315539 0.0026830043 0.0025420554 0.0024087153 0.0022823477 0.0021628191 0.0020496484 0.0019422771 0.0018406832 0.0017444662 0.0016533484 0.0015669563 0.0014852128 0.0014077644 0.0013345629 0.0012650382 0.0011991306 0.0011367692 0.0010777320 0.0010216441 0.0009685757 0.0009183142 0.0008706512 0.0008254029 0.0007825686 0.0007420300 0.0007036311 0.0006672437 0.0006325932 0.0005998314 0.0005687383 0.0005393377 0.0005113882 0.0004849174 0.0004598677 0.0004359956 0.0004135004 0.0003920611 0.0003718637 0.0003526135 0.0003343787 0.0003171544 0.0003007761 0.0002853334 0.0002706912 0.0002567102 0.0002434460 0.0002309532 0.0002190216 0.0002077078 0.0001970273 0.0001869081 0.0001772800 0.0001681744 0.0001595328 0.0001513433 0.0001435747 0.0001362164 0.0001292127 0.0001225831 0.0001163164 0.0001103031 0.0001046267 0.0000992859 0.0000941834 0.0000893911 0.0000847949 0.0000804959 0.0000763671 0.0000724980 0.0000687925 0.0000652810 0.0000619400 0.0000587811 0.0000558110 0.0000529600 0.0000502575 0.0000476943 0.0000452569 0.0000429495 0.0000407497 0.0000386766 0.0000367048 0.0000348522 0.0000330578 0.0000313723 0.0000297822 0.0000282468 0.0000268421 0.0000254879 0.0000241956 0.0000229685 0.0000217841 0.0000206753 0.0000196056 0.0000186134 0.0000176469 0.0000167436 0.0000159022 0.0000151031 0.0000143193 0.0000135913 0.0000129034 0.0000122583 0.0000116339 0.0000110432 0.0000104911 0.0000099589 0.0000094451 0.0000089612 0.0000085065 0.0000080984 0.0000076963 0.0000073049 0.0000069277 0.0000065732 0.0000062425 0.0000059303 0.0000056343 0.0000053401 0.0000050657 0.0000048113 0.0000045693 0.0000043454 0.0000041216 0.0000039113 0.0000037185 0.0000035315 0.0000033547 0.0000031848 0.0000030227 0.0000028711 0.0000027240 0.0000025873 0.0000024576 0.0000023376 0.0000022127 0.0000020988 0.0000019924 0.0000018905 0.0000017958 0.0000017063 0.0000016196 0.0000015363 0.0000014580 0.0000013847 0.0000013177 0.0000012490 0.0000011870 0.0000011268 0.0000010678 0.0000010183 0.0000009700 0.0000009201 0.0000008738 0.0000008295 0.0000007860 0.0000007500 0.0000007129 0.0000006758 0.0000006427 0.0000006094 0.0000005816 0.0000005529 0.0000005244 0.0000004963 0.0000004693 0.0000004464 0.0000004241 0.0000004018 0.0000003814 0.0000003630 0.0000003471 0.0000003293 0.0000003125 0.0000002962 0.0000002822 0.0000002682 0.0000002517 0.0000002383 0.0000002275 0.0000002155 0.0000002066 0.0000001966 0.0000001864 0.0000001788 0.0000001687 0.0000001597 0.0000001524 0.0000001438 0.0000001364 0.0000001298 0.0000001240 0.0000001179 0.0000001109 0.0000001040 0.0000000980 0.0000000934 0.0000000890 0.0000000844 0.0000000795 0.0000000758 0.0000000719 0.0000000686 0.0000000661 0.0000000634 0.0000000607 0.0000000582 0.0000000547 0.0000000507 0.0000000481 0.0000000453 0.0000000420 0.0000000397 0.0000000380 0.0000000365 0.0000000349 0.0000000336 0.0000000322 0.0000000307 0.0000000301 0.0000000286 0.0000000279 0.0000000267 0.0000000254 0.0000000237 0.0000000226 0.0000000213 0.0000000201 0.0000000187 0.0000000176 0.0000000167 0.0000000157 0.0000000152 0.0000000145 0.0000000139 0.0000000130 
4	0.9999999937 0.7994158204 0.7122335635 0.6457593210 0.5907510628 0.5434962001 0.5020120785 0.4650817286 0.4318791765 0.4018076248 0.3744191200 0.3493626705 0.3263583957 0.3051726990 0.2856123603 0.2675159500 0.2507393463 0.2351609426 0.2206784479 0.2071963508 0.1946322239 0.1829091340 0.1719613320 0.1617285663 0.1521587144 0.1432021170 0.1348145520 0.1269536087 0.1195827646 0.1126686730 0.1061802741 0.1000876059 0.0943646699 0.0889877537 0.0839329075 0.0791795987 0.0747091878 0.0705024175 0.0665432994 0.0628157868 0.0593063408 0.0560010254 0.0528865937 0.0499522896 0.0471863229 0.0445788370 0.0421201267 0.0398021829 0.0376156325 0.0355527820 0.0336066452 0.0317693327 0.0300356292 0.0283992049 0.0268542663 0.0253955672 0.0240181764 0.0227171383 0.0214881658 0.0203270614 0.0192302665 0.0181942449 0.0172146478 0.0162894486 0.0154146450 0.0145882418 0.0138065933 0.0130674680 0.0123685796 0.0117079317 0.0110837623 0.0104930806 0.0099344001 0.0094052958 0.0089050272 0.0084322266 0.0079847116 0.0075612020 0.0071607061 0.0067816846 0.0064233572 0.0060839482 0.0057624477 0.0054582950 0.0051707114 0.0048983479 0.0046402582 0.0043958686 0.0041645383 0.0039458446 0.0037386266 0.0035422256 0.0033564314 0.0031805198 0.0030140584 0.0028560998 0.0027066421 0.0025649686 0.0024310862 0.0023039775 0.0021836314 0.0020697268 0.0019616820 0.0018594712 0.0017625141 0.0016708312 0.0015839246 0.0015014436 0.0014234105 0.0013494867 0.0012793356 0.0012128101 0.0011499328 0.0010902209 0.0010337295 0.0009803429 0.0009295588 0.0008814229 0.0008358258 0.0007926248 0.0007515773 0.0007126862 0.0006757588 0.0006408317 0.0006077606 0.0005763640 0.0005466153 0.0005183475 0.0004915962 0.0004662214 0.0004422415 0.0004194517 0.0003979146 0.0003774335 0.0003579752 0.0003395918 0.0003220830 0.0003055056 0.0002897497 0.0002748869 0.0002607403 0.0002473614 0.0002346906 0.0002226446 0.0002112867 0.0002004663 0.0001901974 0.0001804651 0.0001712263 0.0001624783 0.0001541891 0.0001462771 0.0001388026 0.0001316757 0.0001248965 0.0001184708 0.0001123926 0.0001066565 0.0001012210 0.0000960369 0.0000911425 0.0000864904 0.0000820807 0.0000779098 0.0000738968 0.0000701064 0.0000665047 0.0000631162 0.0000599254 0.0000568548 0.0000539889 0.0000512557 0.0000486493 0.0000461880 0.0000438433 0.0000416070 0.0000394964 0.0000374701 0.0000355456 0.0000337209 0.0000319932 0.0000303628 0.0000288154 0.0000273585 0.0000259780 0.0000246469 0.0000233959 0.0000222038 0.0000210625 0.0000199746 0.0000189642 0.0000179896 0.0000170788 0.0000162197 0.0000154012 0.0000146212 0.0000138789 0.0000131645 0.0000124979 0.0000118751 0.0000112771 0.0000107026 0.0000101628 0.0000096451 0.0000091551 0.0000086847 0.0000082462 0.0000078224 0.0000074373 0.0000070642 0.0000067027 0.0000063606 0.0000060427 0.0000057349 0.0000054523 0.0000051709 0.0000049138 0.0000046667 0.0000044252 0.0000041926 0.0000039891 0.0000037911 0.0000035931 0.0000034086 0.0000032367 0.0000030733 0.0000029149 0.0000027680 0.0000026311 0.0000025052 0.0000023752 0.0000022539 0.0000021455 0.0000020393 0.0000019344 0.0000018386 0.0000017454 0.0000016577 0.0000015674 0.0000014898 0.0000014186 0.0000013467 0.0000012766 0.0000012140 0.0000011511 0.0000010897 0.0000010344 0.0000009817 0.0000009315 0.0000008863 0.0000008369 0.0000007953 0.0000007560 0.0000007193 0.0000006811 0.0000006455 0.0000006136 0.0000005794 0.0000005499 0.0000005241 0.0000004966 0.0000004698 0.0000004474 0.0000004257 0.0000004040 0.0000003847 0.0000003659 0.0000003464 0.0000003292 0.0000003148 0.0000002974 0.0000002818 0.0000002666 0.0000002529 0.0000002411 0.0000002292 0.0000002164 0.0000002051 0.0000001946 0.0000001854 0.0000001772 0.0000001683 0.0000001609 0.0000001521 0.0000001457 0.0000001385 0.0000001315 0.0000001240 0.0000001179 0.0000001114 0.0000001056 0.0000001000 0.0000000958 0.0000000913 0.0000000863 0.0000000824 0.0000000784 0.0000000741 0.0000000708 0.0000000659 0.0000000612 0.0000000585 0.0000000555 0.0000000525 0.0000000499 0.0000000471 0.0000000445 0.0000000428 0.0000000409 0.0000000388 0.0000000369 0.0000000352 0.0000000331 0.0000000321 0.0000000307 0.0000000289 0.0000000273 0.0000000258 0.0000000242 0.0000000226 0.0000000214 0.0000000208 0.0000000202 0.0000000190 0.0000000180 0.0000000173 0.0000000164 0.0000000156 0.0000000147 0.0000000141 0.0000000134 
5	0.9999999922 0.8046048700 0.7187245494 0.6529263745 0.5982828152 0.5512059074 0.5097744484 0.4728124601 0.4395167064 0.4093087507 0.3817524232 0.3565087462 0.3332999842 0.3119011376 0.2921155372 0.2737926110 0.2567895999 0.2409906576 0.2262847705 0.2125839053 0.1998037221 0.1878688308 0.1767167451 0.1662854676 0.1565217119 0.1473805905 0.1388097441 0.1307739596 0.1232339242 0.1161583984 0.1095130816 0.1032695791 0.0974037646 0.0918876221 0.0867008332 0.0818216599 0.0772299952 0.0729064817 0.0688368287 0.0650028245 0.0613916665 0.0579881008 0.0547808073 0.0517569243 0.0489064867 0.0462169339 0.0436811575 0.0412886860 0.0390310623 0.0368991672 0.0348880545 0.0329892654 0.0311970833 0.0295053111 0.0279071383 0.0263977950 0.0249720465 0.0236250341 0.0223530880 0.0211502925 0.0200132474 0.0189397430 0.0179240483 0.0169637275 0.0160564558 0.0151987694 0.0143877462 0.0136208888 0.0128949726 0.0122087966 0.0115594860 0.0109453031 0.0103643763 0.0098145030 0.0092946456 0.0088027899 0.0083374482 0.0078967497 0.0074796858 0.0070849304 0.0067112989 0.0063572526 0.0060223760 0.0057055090 0.0054057802 0.0051217387 0.0048529348 0.0045982002 0.0043571579 0.0041286446 0.0039125855 0.0037079398 0.0035141559 0.0033303972 0.0031562677 0.0029913929 0.0028352343 0.0026874668 0.0025474381 0.0024149165 0.0022893448 0.0021702557 0.0020574090 0.0019503192 0.0018489120 0.0017527878 0.0016617280 0.0015755093 0.0014938330 0.0014163520 0.0013429986 0.0012733826 0.0012073517 0.0011448839 0.0010856816 0.0010294266 0.0009763361 0.0009259633 0.0008780495 0.0008327387 0.0007896721 0.0007490056 0.0007104285 0.0006738062 0.0006390311 0.0006061095 0.0005749166 0.0005452617 0.0005171180 0.0004905186 0.0004653038 0.0004414166 0.0004186784 0.0003971470 0.0003767378 0.0003573861 0.0003390039 0.0003215223 0.0003050530 0.0002894073 0.0002745862 0.0002604811 0.0002471006 0.0002344802 0.0002224432 0.0002111225 0.0002003229 0.0001900918 0.0001803568 0.0001711499 0.0001624039 0.0001541107 0.0001462034 0.0001386987 0.0001316130 0.0001249273 0.0001185418 0.0001125248 0.0001067262 0.0001012471 0.0000960877 0.0000912080 0.0000865729 0.0000821739 0.0000780060 0.0000740120 0.0000702657 0.0000666838 0.0000632983 0.0000600883 0.0000570290 0.0000541171 0.0000513793 0.0000487919 0.0000463082 0.0000439406 0.0000416815 0.0000395596 0.0000375466 0.0000356479 0.0000338275 0.0000320980 0.0000304638 0.0000289336 0.0000274628 0.0000260447 0.0000247173 0.0000234506 0.0000222549 0.0000211481 0.0000200807 0.0000190812 0.0000181165 0.0000171980 0.0000163294 0.0000154920 0.0000147067 0.0000139544 0.0000132636 0.0000126030 0.0000119601 0.0000113566 0.0000107706 0.0000102265 0.0000097152 0.0000092291 0.0000087642 0.0000083150 0.0000078878 0.0000074889 0.0000071147 0.0000067541 0.0000064128 0.0000060921 0.0000057816 0.0000055032 0.0000052252 0.0000049600 0.0000047123 0.0000044692 0.0000042455 0.0000040282 0.0000038296 0.0000036357 0.0000034555 0.0000032743 0.0000031076 0.0000029513 0.0000028061 0.0000026659 0.0000025339 0.0000024098 0.0000022879 0.0000021751 0.0000020652 0.0000019641 0.0000018653 0.0000017704 0.0000016828 0.0000015967 0.0000015156 0.0000014416 0.0000013708 0.0000013004 0.0000012383 0.0000011766 0.0000011184 0.0000010595 0.0000010053 0.0000009557 0.0000009044 0.0000008598 0.0000008172 0.0000007771 0.0000007371 0.0000007031 0.0000006683 0.0000006343 0.0000006027 0.0000005730 0.0000005422 0.0000005106 0.0000004842 0.0000004590 0.0000004372 0.0000004171 0.0000003971 0.0000003788 0.0000003585 0.0000003418 0.0000003224 0.0000003058 0.0000002904 0.0000002758 0.0000002634 0.0000002500 0.0000002374 0.0000002290 0.0000002173 0.0000002072 0.0000001954 0.0000001852 0.0000001749 0.0000001664 0.0000001585 0.0000001508 0.0000001430 0.0000001356 0.0000001300 0.0000001239 0.0000001172 0.0000001122 0.0000001052 0.0000001017 0.0000000962 0.0000000917 0.0000000874 0.0000000838 0.0000000790 0.0000000756 0.0000000717 0.0000000677 0.0000000629 0.0000000584 0.0000000555 0.0000000531 0.0000000507 0.0000000486 0.0000000461 0.0000000432 0.0000000409 0.0000000380 0.0000000366 0.0000000340 0.0000000326 0.0000000310 0.0000000296 0.0000000283 0.0000000270 0.0000000260 0.0000000244 0.0000000233 0.0000000222 0.0000000206 0.0000000193 0.0000000188 0.0000000181 0.0000000173 0.0000000167 0.0000000161 0.0000000154 
6	0.9999999910 0.8084757110 0.7236039761 0.6583393158 0.6039958940 0.5570693124 0.5156953286 0.4787226105 0.4453659553 0.4150674687 0.3873942492 0.3620159306 0.3386581734 0.3170988249 0.2971536606 0.2786628396 0.2614912703 0.2455233097 0.2306496623 0.2167847210 0.2038413144 0.1917461217 0.1804384380 0.1698556549 0.1599450600 0.1506558789 0.1419479965 0.1337776403 0.1261091106 0.1189071083 0.1121409564 0.1057831642 0.0998051097 0.0941806779 0.0888912950 0.0839115582 0.0792249127 0.0748101720 0.0706529321 0.0667356040 0.0630445435 0.0595649208 0.0562838245 0.0531899166 0.0502729149 0.0475196320 0.0449228207 0.0424709063 0.0401567397 0.0379728992 0.0359110283 0.0339643455 0.0321259013 0.0303893744 0.0287495698 0.0272005834 0.0257360451 0.0243538064 0.0230463386 0.0218110359 0.0206426537 0.0195388013 0.0184945862 0.0175070281 0.0165736186 0.0156909400 0.0148555337 0.0140655912 0.0133185967 0.0126121043 0.0119434614 0.0113109949 0.0107119867 0.0101453122 0.0096094485 0.0091020558 0.0086220640 0.0081676627 0.0077370862 0.0073299051 0.0069443370 0.0065794792 0.0062338891 0.0059070053 0.0055971564 0.0053038217 0.0050258356 0.0047624908 0.0045134179 0.0042774990 0.0040541845 0.0038428359 0.0036422285 0.0034521691 0.0032721636 0.0031018818 0.0029403553 0.0027874105 0.0026424074 0.0025051544 0.0023749218 0.0022514718 0.0021346773 0.0020241036 0.0019189299 0.0018195190 0.0017252286 0.0016358546 0.0015511077 0.0014708967 0.0013948241 0.0013226407 0.0012543121 0.0011894919 0.0011281153 0.0010698820 0.0010147015 0.0009624474 0.0009129154 0.0008659483 0.0008213566 0.0007791304 0.0007390082 0.0007010072 0.0006649356 0.0006306881 0.0005982376 0.0005675236 0.0005383387 0.0005106931 0.0004844167 0.0004595043 0.0004359237 0.0004135670 0.0003923087 0.0003721841 0.0003531055 0.0003350156 0.0003178847 0.0003015969 0.0002861203 0.0002714540 0.0002575211 0.0002443651 0.0002318148 0.0002199673 0.0002087869 0.0001981450 0.0001880180 0.0001783955 0.0001693020 0.0001606845 0.0001524922 0.0001447386 0.0001373476 0.0001303456 0.0001237348 0.0001174488 0.0001114737 0.0001057703 0.0001003527 0.0000952548 0.0000904089 0.0000858108 0.0000814521 0.0000773301 0.0000734100 0.0000696923 0.0000661555 0.0000627790 0.0000595946 0.0000565738 0.0000537178 0.0000509905 0.0000484092 0.0000459491 0.0000436078 0.0000413805 0.0000392681 0.0000372593 0.0000353664 0.0000335721 0.0000318585 0.0000302482 0.0000287095 0.0000272526 0.0000258612 0.0000245349 0.0000232873 0.0000221171 0.0000209886 0.0000199305 0.0000189159 0.0000179625 0.0000170467 0.0000162023 0.0000153681 0.0000146029 0.0000138557 0.0000131613 0.0000124874 0.0000118623 0.0000112737 0.0000107172 0.0000101677 0.0000096654 0.0000091762 0.0000087082 0.0000082738 0.0000078524 0.0000074504 0.0000070713 0.0000067177 0.0000063772 0.0000060618 0.0000057548 0.0000054692 0.0000052048 0.0000049363 0.0000046841 0.0000044481 0.0000042239 0.0000040052 0.0000037976 0.0000036058 0.0000034354 0.0000032572 0.0000030928 0.0000029338 0.0000027878 0.0000026399 0.0000025094 0.0000023770 0.0000022535 0.0000021348 0.0000020251 0.0000019203 0.0000018262 0.0000017319 0.0000016431 0.0000015639 0.0000014825 0.0000014066 0.0000013373 0.0000012681 0.0000012072 0.0000011448 0.0000010874 0.0000010313 0.0000009802 0.0000009354 0.0000008868 0.0000008410 0.0000007988 0.0000007564 0.0000007170 0.0000006811 0.0000006472 0.0000006133 0.0000005823 0.0000005543 0.0000005259 0.0000005018 0.0000004751 0.0000004486 0.0000004268 0.0000004066 0.0000003863 0.0000003666 0.0000003483 0.0000003285 0.0000003141 0.0000002971 0.0000002779 0.0000002630 0.0000002472 0.0000002365 0.0000002242 0.0000002137 0.0000002050 0.0000001949 0.0000001862 0.0000001759 0.0000001647 0.0000001573 0.0000001507 0.0000001445 0.0000001371 0.0000001306 0.0000001227 0.0000001185 0.0000001115 0.0000001056 0.0000001000 0.0000000965 0.0000000918 0.0000000876 0.0000000829 0.0000000801 0.0000000768 0.0000000735 0.0000000683 0.0000000651 0.0000000614 0.0000000585 0.0000000567 0.0000000540 0.0000000519 0.0000000492 0.0000000464 0.0000000443 0.0000000417 0.0000000394 0.0000000372 0.0000000351 0.0000000333 0.0000000322 0.0000000302 0.0000000293 0.0000000275 0.0000000258 0.0000000245 0.0000000231 0.0000000222 0.0000000216 0.0000000205 0.0000000197 0.0000000185 0.0000000171 0.0000000159 0.0000000148 
